LECROYWR104Xi,20088,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,25-Sep-2016 22:13:30,0                 
Time,Ampl
-9.160315e-007,0.0129582
-9.158315e-007,-0.00304116
-9.156315e-007,-0.0190405
-9.154315e-007,-0.00304116
-9.152315e-007,-0.00304116
-9.150315e-007,0.0129582
-9.148315e-007,0.0129582
-9.146315e-007,-0.0190405
-9.144315e-007,0.0129582
-9.142315e-007,0.0129582
-9.140315e-007,-0.0190405
-9.138315e-007,0.044957
-9.136315e-007,0.0129582
-9.134315e-007,-0.00304116
-9.132315e-007,0.0289576
-9.130315e-007,0.0289576
-9.128315e-007,-0.00304116
-9.126315e-007,0.0129582
-9.124315e-007,0.0129582
-9.122315e-007,-0.0190405
-9.120315e-007,-0.00304116
-9.118315e-007,-0.00304116
-9.116315e-007,0.0129582
-9.114315e-007,0.0129582
-9.112315e-007,0.0289576
-9.110315e-007,0.0129582
-9.108315e-007,-0.00304116
-9.106315e-007,0.0289576
-9.104315e-007,0.0129582
-9.102315e-007,0.0289576
-9.100315e-007,0.044957
-9.098315e-007,0.0289576
-9.096315e-007,0.0289576
-9.094315e-007,0.044957
-9.092315e-007,0.0289576
-9.090315e-007,0.0129582
-9.088315e-007,0.0129582
-9.086315e-007,0.0129582
-9.084315e-007,-0.00304116
-9.082315e-007,0.0129582
-9.080315e-007,0.0129582
-9.078315e-007,-0.0190405
-9.076315e-007,-0.00304116
-9.074315e-007,0.0129582
-9.072315e-007,0.0129582
-9.070315e-007,-0.00304116
-9.068315e-007,-0.00304116
-9.066315e-007,0.0289576
-9.064315e-007,0.0129582
-9.062315e-007,0.0129582
-9.060315e-007,0.0129582
-9.058315e-007,0.0129582
-9.056315e-007,-0.00304116
-9.054315e-007,-0.00304116
-9.052315e-007,-0.00304116
-9.050315e-007,0.0129582
-9.048315e-007,0.0129582
-9.046315e-007,0.0289576
-9.044315e-007,-0.0190405
-9.042315e-007,-0.00304116
-9.040315e-007,-0.00304116
-9.038315e-007,-0.00304116
-9.036315e-007,-0.00304116
-9.034315e-007,0.0289576
-9.032315e-007,0.0129582
-9.030315e-007,0.0129582
-9.028315e-007,0.044957
-9.026315e-007,0.044957
-9.024315e-007,0.0289576
-9.022315e-007,-0.0190405
-9.020315e-007,-0.00304116
-9.018315e-007,0.0289576
-9.016315e-007,-0.00304116
-9.014315e-007,-0.00304116
-9.012315e-007,-0.00304116
-9.010315e-007,-0.00304116
-9.008315e-007,-0.0190405
-9.006315e-007,0.0129582
-9.004315e-007,0.0289576
-9.002315e-007,0.0289576
-9.000315e-007,0.0289576
-8.998315e-007,-0.00304116
-8.996315e-007,-0.00304116
-8.994315e-007,0.0289576
-8.992315e-007,0.0289576
-8.990315e-007,-0.0190405
-8.988315e-007,0.0129582
-8.986315e-007,-0.00304116
-8.984315e-007,0.0129582
-8.982315e-007,-0.00304116
-8.980315e-007,0.0289576
-8.978315e-007,0.0129582
-8.976315e-007,0.0289576
-8.974315e-007,0.0289576
-8.972315e-007,-0.00304116
-8.970315e-007,0.0129582
-8.968315e-007,0.0129582
-8.966315e-007,-0.00304116
-8.964315e-007,-0.00304116
-8.962315e-007,0.0129582
-8.960315e-007,0.0129582
-8.958315e-007,0.0129582
-8.956315e-007,0.0129582
-8.954315e-007,0.0129582
-8.952315e-007,0.0129582
-8.950315e-007,0.0289576
-8.948315e-007,-0.00304116
-8.946315e-007,0.0129582
-8.944315e-007,0.0289576
-8.942315e-007,0.0289576
-8.940315e-007,0.044957
-8.938315e-007,0.0289576
-8.936315e-007,-0.0190405
-8.934315e-007,0.0129582
-8.932315e-007,0.044957
-8.930315e-007,0.0129582
-8.928315e-007,0.0289576
-8.926315e-007,0.0129582
-8.924315e-007,0.0129582
-8.922315e-007,-0.0190405
-8.920315e-007,0.0289576
-8.918315e-007,0.0129582
-8.916315e-007,0.0129582
-8.914315e-007,0.0289576
-8.912315e-007,0.0289576
-8.910315e-007,0.0129582
-8.908315e-007,0.0129582
-8.906315e-007,0.0289576
-8.904315e-007,0.0289576
-8.902315e-007,0.0289576
-8.900315e-007,0.0129582
-8.898315e-007,0.0289576
-8.896315e-007,0.0129582
-8.894315e-007,-0.0190405
-8.892315e-007,0.0289576
-8.890315e-007,0.0129582
-8.888315e-007,0.0289576
-8.886315e-007,0.0289576
-8.884315e-007,0.0289576
-8.882315e-007,0.0129582
-8.880315e-007,0.0289576
-8.878315e-007,0.0289576
-8.876315e-007,-0.00304116
-8.874315e-007,-0.00304116
-8.872315e-007,0.0129582
-8.870315e-007,-0.00304116
-8.868315e-007,0.0129582
-8.866315e-007,0.0289576
-8.864315e-007,-0.00304116
-8.862315e-007,0.0129582
-8.860315e-007,-0.00304116
-8.858315e-007,0.0129582
-8.856315e-007,-0.00304116
-8.854315e-007,-0.00304116
-8.852315e-007,0.0289576
-8.850315e-007,0.044957
-8.848315e-007,0.0129582
-8.846315e-007,-0.00304116
-8.844315e-007,-0.0190405
-8.842315e-007,-0.00304116
-8.840315e-007,0.0129582
-8.838315e-007,0.0129582
-8.836315e-007,0.0129582
-8.834315e-007,0.0289576
-8.832315e-007,-0.00304116
-8.830315e-007,-0.0190405
-8.828315e-007,-0.0190405
-8.826315e-007,0.0289576
-8.824315e-007,0.0289576
-8.822315e-007,0.0129582
-8.820315e-007,-0.00304116
-8.818315e-007,0.0129582
-8.816315e-007,0.0289576
-8.814315e-007,0.0289576
-8.812315e-007,-0.00304116
-8.810315e-007,-0.0190405
-8.808315e-007,0.044957
-8.806315e-007,0.0289576
-8.804315e-007,-0.00304116
-8.802315e-007,0.0129582
-8.800315e-007,-0.0350399
-8.798315e-007,0.0129582
-8.796315e-007,-0.00304116
-8.794315e-007,0.044957
-8.792315e-007,-0.0190405
-8.790315e-007,-0.00304116
-8.788315e-007,-0.0190405
-8.786315e-007,-0.0350399
-8.784315e-007,0.0289576
-8.782315e-007,0.0129582
-8.780315e-007,0.0129582
-8.778315e-007,0.0129582
-8.776315e-007,0.044957
-8.774315e-007,0.0129582
-8.772315e-007,-0.00304116
-8.770315e-007,0.0129582
-8.768315e-007,-0.00304116
-8.766315e-007,0.0129582
-8.764315e-007,0.0289576
-8.762315e-007,0.0289576
-8.760315e-007,0.0289576
-8.758315e-007,0.0289576
-8.756315e-007,-0.0190405
-8.754315e-007,-0.00304116
-8.752315e-007,-0.00304116
-8.750315e-007,0.0129582
-8.748315e-007,-0.00304116
-8.746315e-007,-0.00304116
-8.744315e-007,-0.00304116
-8.742315e-007,0.0289576
-8.740315e-007,0.044957
-8.738315e-007,-0.00304116
-8.736315e-007,-0.0190405
-8.734315e-007,0.0129582
-8.732315e-007,0.0129582
-8.730315e-007,-0.0190405
-8.728315e-007,0.0289576
-8.726315e-007,-0.00304116
-8.724315e-007,-0.00304116
-8.722315e-007,0.0129582
-8.720315e-007,-0.0350399
-8.718315e-007,-0.00304116
-8.716315e-007,-0.00304116
-8.714315e-007,-0.00304116
-8.712315e-007,0.0289576
-8.710315e-007,-0.00304116
-8.708315e-007,0.0289576
-8.706315e-007,0.0129582
-8.704315e-007,0.0129582
-8.702315e-007,0.0129582
-8.700315e-007,-0.0190405
-8.698315e-007,-0.0190405
-8.696315e-007,-0.0190405
-8.694315e-007,-0.00304116
-8.692315e-007,-0.0190405
-8.690315e-007,-0.00304116
-8.688315e-007,0.0129582
-8.686315e-007,0.0289576
-8.684315e-007,0.0129582
-8.682315e-007,-0.00304116
-8.680315e-007,-0.00304116
-8.678315e-007,0.0129582
-8.676315e-007,0.0129582
-8.674315e-007,0.0129582
-8.672315e-007,0.0129582
-8.670315e-007,0.0129582
-8.668315e-007,0.0289576
-8.666315e-007,-0.00304116
-8.664315e-007,0.0129582
-8.662315e-007,0.0129582
-8.660315e-007,0.0129582
-8.658315e-007,0.0129582
-8.656315e-007,-0.0190405
-8.654315e-007,-0.00304116
-8.652315e-007,0.0129582
-8.650315e-007,-0.00304116
-8.648315e-007,-0.00304116
-8.646315e-007,0.0609564
-8.644315e-007,0.0129582
-8.642315e-007,0.0129582
-8.640315e-007,0.0289576
-8.638315e-007,-0.00304116
-8.636315e-007,0.0129582
-8.634315e-007,-0.0190405
-8.632315e-007,0.0129582
-8.630315e-007,-0.00304116
-8.628315e-007,-0.00304116
-8.626315e-007,0.0289576
-8.624315e-007,0.0129582
-8.622315e-007,0.0289576
-8.620315e-007,0.044957
-8.618315e-007,0.0289576
-8.616315e-007,0.0129582
-8.614315e-007,0.0129582
-8.612315e-007,0.0289576
-8.610315e-007,0.0129582
-8.608315e-007,0.0129582
-8.606315e-007,-0.00304116
-8.604315e-007,0.0129582
-8.602315e-007,0.0289576
-8.600315e-007,-0.00304116
-8.598315e-007,0.0289576
-8.596315e-007,-0.00304116
-8.594315e-007,0.0289576
-8.592315e-007,0.0289576
-8.590315e-007,0.0129582
-8.588315e-007,-0.00304116
-8.586315e-007,0.0129582
-8.584315e-007,-0.00304116
-8.582315e-007,-0.0190405
-8.580315e-007,-0.00304116
-8.578315e-007,0.0129582
-8.576315e-007,-0.00304116
-8.574315e-007,0.0129582
-8.572315e-007,0.0289576
-8.570315e-007,0.0129582
-8.568315e-007,0.0289576
-8.566315e-007,0.0129582
-8.564315e-007,0.0129582
-8.562315e-007,-0.0190405
-8.560315e-007,-0.00304116
-8.558315e-007,0.0129582
-8.556315e-007,0.0129582
-8.554315e-007,0.0129582
-8.552315e-007,0.0289576
-8.550315e-007,-0.00304116
-8.548315e-007,0.0289576
-8.546315e-007,0.0129582
-8.544315e-007,0.0289576
-8.542315e-007,0.0129582
-8.540315e-007,0.0129582
-8.538315e-007,0.0129582
-8.536315e-007,0.044957
-8.534315e-007,0.0129582
-8.532315e-007,0.0129582
-8.530315e-007,-0.00304116
-8.528315e-007,-0.0350399
-8.526315e-007,0.0289576
-8.524315e-007,0.0609564
-8.522315e-007,0.0129582
-8.520315e-007,0.0289576
-8.518315e-007,0.044957
-8.516315e-007,-0.00304116
-8.514315e-007,0.0129582
-8.512315e-007,0.0289576
-8.510315e-007,-0.0350399
-8.508315e-007,-0.00304116
-8.506315e-007,-0.0190405
-8.504315e-007,0.0129582
-8.502315e-007,-0.00304116
-8.500315e-007,-0.00304116
-8.498315e-007,-0.0190405
-8.496315e-007,-0.00304116
-8.494315e-007,0.0129582
-8.492315e-007,0.0129582
-8.490315e-007,0.0129582
-8.488315e-007,-0.00304116
-8.486315e-007,-0.0190405
-8.484315e-007,-0.0190405
-8.482315e-007,-0.00304116
-8.480315e-007,0.0129582
-8.478315e-007,0.0129582
-8.476315e-007,-0.0190405
-8.474315e-007,0.0129582
-8.472315e-007,-0.00304116
-8.470315e-007,0.0129582
-8.468315e-007,-0.0190405
-8.466315e-007,0.0129582
-8.464315e-007,0.044957
-8.462315e-007,0.0129582
-8.460315e-007,-0.00304116
-8.458315e-007,0.0129582
-8.456315e-007,-0.00304116
