LECROYWR104Xi,20088,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,25-Sep-2016 22:13:30,0                 
Time,Ampl
-6.702315e-007,1.29199
-6.700315e-007,1.35599
-6.698315e-007,1.32399
-6.696315e-007,1.35599
-6.694315e-007,1.35599
-6.692315e-007,1.29199
-6.690315e-007,1.32399
-6.688315e-007,1.29199
-6.686315e-007,1.35599
-6.684315e-007,1.32399
-6.682315e-007,1.35599
-6.680315e-007,1.41999
-6.678315e-007,1.38799
-6.676315e-007,1.41999
-6.674315e-007,1.32399
-6.672315e-007,1.35599
-6.670315e-007,1.32399
-6.668315e-007,1.29199
-6.666315e-007,1.29199
-6.664315e-007,1.29199
-6.662315e-007,1.29199
-6.660315e-007,1.35599
-6.658315e-007,1.38799
-6.656315e-007,1.32399
-6.654315e-007,1.35599
-6.652315e-007,1.32399
-6.650315e-007,1.32399
-6.648315e-007,1.38799
-6.646315e-007,1.38799
-6.644315e-007,1.35599
-6.642315e-007,1.32399
-6.640315e-007,1.25999
-6.638315e-007,1.25999
-6.636315e-007,1.32399
-6.634315e-007,1.32399
-6.632315e-007,1.35599
-6.630315e-007,1.32399
-6.628315e-007,1.32399
-6.626315e-007,1.35599
-6.624315e-007,1.32399
-6.622315e-007,1.35599
-6.620315e-007,1.35599
-6.618315e-007,1.32399
-6.616315e-007,1.38799
-6.614315e-007,1.32399
-6.612315e-007,1.32399
-6.610315e-007,1.35599
-6.608315e-007,1.32399
-6.606315e-007,1.35599
-6.604315e-007,1.35599
-6.602315e-007,1.32399
-6.600315e-007,1.32399
-6.598315e-007,1.35599
-6.596315e-007,1.35599
-6.594315e-007,1.32399
-6.592315e-007,1.35599
-6.590315e-007,1.32399
-6.588315e-007,1.35599
-6.586315e-007,1.38799
-6.584315e-007,1.29199
-6.582315e-007,1.32399
-6.580315e-007,1.29199
-6.578315e-007,1.32399
-6.576315e-007,1.32399
-6.574315e-007,1.32399
-6.572315e-007,1.29199
-6.570315e-007,1.29199
-6.568315e-007,1.35599
-6.566315e-007,1.32399
