LECROYWR104Xi,20088,Waveform
Segments,1,SegmentSize,2502
Segment,TrigTime,TimeSinceSegment1
#1,26-Sep-2016 03:41:35,0                 
Time,Ampl
-4.91838e-008,0.00119312
-4.89838e-008,0.00759287
-4.87838e-008,-0.00520664
-4.85838e-008,0.0139926
-4.83838e-008,0.00759287
-4.81838e-008,-0.00520664
-4.79838e-008,0.00119312
-4.77838e-008,0.00119312
-4.75838e-008,0.00119312
-4.73838e-008,0.00759287
-4.71838e-008,-0.00520664
-4.69838e-008,-0.00520664
-4.67838e-008,0.0139926
-4.65838e-008,0.00759287
-4.63838e-008,0.00119312
-4.61838e-008,0.0139926
-4.59838e-008,0.00119312
-4.57838e-008,0.00119312
-4.55838e-008,0.0139926
-4.53838e-008,-0.00520664
-4.51838e-008,-0.00520664
-4.49838e-008,0.0139926
-4.47838e-008,0.00759287
-4.45838e-008,-0.00520664
-4.43838e-008,0.0139926
-4.41838e-008,-0.00520664
-4.39838e-008,0.00119312
-4.37838e-008,0.0139926
-4.35838e-008,0.0139926
-4.33838e-008,0.00119312
-4.31838e-008,0.00119312
-4.29838e-008,0.00119312
-4.27838e-008,-0.00520664
-4.25838e-008,0.0139926
-4.23838e-008,0.00119312
-4.21838e-008,0.00119312
-4.19838e-008,0.00759287
-4.17838e-008,0.0139926
-4.15838e-008,0.00119312
-4.13838e-008,0.00119312
-4.11838e-008,0.0267921
-4.09838e-008,0.00119312
-4.07838e-008,0.00119312
-4.05838e-008,-0.00520664
-4.03838e-008,0.00759287
-4.01838e-008,0.00119312
-3.99838e-008,-0.00520664
-3.97838e-008,0.00119312
-3.95838e-008,0.00119312
-3.93838e-008,0.00119312
-3.91838e-008,0.00119312
-3.89838e-008,0.00759287
-3.87838e-008,0.00119312
-3.85838e-008,-0.00520664
-3.83838e-008,0.00119312
-3.81838e-008,0.00119312
-3.79838e-008,0.00119312
-3.77838e-008,0.00119312
-3.75838e-008,-0.0116064
-3.73838e-008,-0.00520664
-3.71838e-008,-0.00520664
-3.69838e-008,0.00119312
-3.67838e-008,0.00759287
-3.65838e-008,0.00759287
-3.63838e-008,0.00119312
-3.61838e-008,0.00119312
-3.59838e-008,0.0139926
-3.57838e-008,0.00119312
-3.55838e-008,0.00119312
-3.53838e-008,0.00759287
-3.51838e-008,-0.00520664
-3.49838e-008,0.00119312
-3.47838e-008,0.00119312
-3.45838e-008,0.00119312
-3.43838e-008,0.00119312
-3.41838e-008,0.00119312
-3.39838e-008,0.00119312
-3.37838e-008,0.00119312
-3.35838e-008,0.00119312
-3.33838e-008,-0.0116064
-3.31838e-008,0.00119312
-3.29838e-008,0.0139926
-3.27838e-008,0.00119312
-3.25838e-008,-0.0116064
-3.23838e-008,0.00759287
-3.21838e-008,-0.00520664
-3.19838e-008,0.00759287
-3.17838e-008,0.00759287
-3.15838e-008,0.0203924
-3.13838e-008,0.0139926
-3.11838e-008,0.00759287
-3.09838e-008,-0.00520664
-3.07838e-008,0.00119312
-3.05838e-008,0.00759287
-3.03838e-008,0.0139926
-3.01838e-008,-0.00520664
-2.99838e-008,0.00759287
-2.97838e-008,0.00759287
-2.95838e-008,-0.00520664
-2.93838e-008,0.0139926
-2.91838e-008,-0.00520664
-2.89838e-008,-0.0116064
-2.87838e-008,0.00759287
-2.85838e-008,-0.00520664
-2.83838e-008,-0.0116064
-2.81838e-008,0.00759287
-2.79838e-008,0.00119312
-2.77838e-008,0.00759287
-2.75838e-008,0.00119312
-2.73838e-008,0.00119312
-2.71838e-008,-0.0116064
-2.69838e-008,0.00759287
-2.67838e-008,-0.00520664
-2.65838e-008,-0.00520664
-2.63838e-008,0.00759287
-2.61838e-008,0.00759287
-2.59838e-008,0.00759287
-2.57838e-008,0.00759287
-2.55838e-008,0.0139926
-2.53838e-008,0.00759287
-2.51838e-008,0.00759287
-2.49838e-008,0.0203924
-2.47838e-008,0.0203924
-2.45838e-008,0.0139926
-2.43838e-008,0.00759287
-2.41838e-008,-0.00520664
-2.39838e-008,0.00119312
-2.37838e-008,0.00119312
-2.35838e-008,0.00759287
-2.33838e-008,0.00759287
-2.31838e-008,0.00759287
-2.29838e-008,0.00119312
-2.27838e-008,0.0139926
-2.25838e-008,-0.00520664
