LECROYWR104Xi,20088,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,26-Sep-2016 08:51:58,0                 
Time,Ampl
-9.815587e-008,0.00477616
-9.795587e-008,-0.00162359
-9.775587e-008,-0.00162359
-9.755587e-008,0.00477616
-9.735587e-008,0.00477616
-9.715587e-008,0.00477616
-9.695587e-008,0.00477616
-9.675587e-008,-0.00802335
-9.655587e-008,-0.0144231
-9.635587e-008,-0.00162359
-9.615587e-008,-0.00802335
-9.595587e-008,0.0111759
-9.575587e-008,0.00477616
-9.555587e-008,-0.00802335
-9.535587e-008,-0.00802335
-9.515587e-008,-0.00802335
-9.495587e-008,-0.0144231
-9.475587e-008,-0.0144231
-9.455587e-008,-0.00162359
-9.435587e-008,-0.00162359
-9.415587e-008,-0.00802335
-9.395587e-008,-0.00802335
-9.375587e-008,-0.00162359
-9.355587e-008,-0.00802335
-9.335587e-008,-0.00162359
-9.315587e-008,-0.00162359
-9.295587e-008,-0.00802335
-9.275587e-008,-0.00162359
-9.255587e-008,-0.00162359
-9.235587e-008,0.00477616
-9.215587e-008,0.00477616
-9.195587e-008,-0.00802335
-9.175587e-008,-0.00162359
-9.155587e-008,0.00477616
-9.135587e-008,-0.00162359
-9.115587e-008,-0.00162359
-9.095587e-008,0.0111759
-9.075587e-008,-0.00162359
-9.055587e-008,-0.00802335
-9.035587e-008,-0.0144231
-9.015587e-008,-0.00802335
-8.995587e-008,-0.00162359
-8.975587e-008,0.00477616
-8.955587e-008,-0.00802335
-8.935587e-008,-0.00162359
-8.915587e-008,-0.00802335
-8.895587e-008,-0.00802335
-8.875587e-008,-0.00802335
-8.855587e-008,-0.00162359
-8.835587e-008,0.00477616
-8.815587e-008,-0.00162359
-8.795587e-008,-0.00802335
-8.775587e-008,-0.00802335
-8.755587e-008,-0.00162359
-8.735587e-008,-0.00802335
-8.715587e-008,-0.00802335
-8.695587e-008,0.00477616
-8.675587e-008,-0.00162359
-8.655587e-008,-0.00162359
-8.635587e-008,-0.00162359
-8.615587e-008,-0.00162359
-8.595587e-008,0.00477616
-8.575587e-008,0.00477616
-8.555587e-008,0.00477616
-8.535587e-008,-0.00802335
-8.515587e-008,0.00477616
-8.495587e-008,0.00477616
-8.475587e-008,0.00477616
-8.455587e-008,0.00477616
-8.435587e-008,0.00477616
-8.415587e-008,0.00477616
-8.395587e-008,-0.00802335
-8.375587e-008,-0.00802335
-8.355587e-008,-0.00162359
-8.335587e-008,-0.00162359
-8.315587e-008,0.00477616
-8.295587e-008,-0.00802335
-8.275587e-008,-0.00802335
-8.255587e-008,0.0111759
-8.235587e-008,-0.00162359
-8.215587e-008,-0.00162359
-8.195587e-008,-0.00162359
-8.175587e-008,0.0111759
-8.155587e-008,0.0175757
-8.135587e-008,-0.00162359
-8.115587e-008,-0.00162359
-8.095587e-008,-0.00802335
-8.075587e-008,-0.00162359
-8.055587e-008,0.00477616
-8.035587e-008,-0.00802335
-8.015587e-008,-0.00802335
-7.995587e-008,-0.00802335
-7.975587e-008,0.00477616
-7.955587e-008,0.00477616
-7.935587e-008,-0.00802335
-7.915587e-008,-0.00162359
-7.895587e-008,-0.00802335
-7.875587e-008,-0.00802335
-7.855587e-008,-0.00162359
-7.835587e-008,-0.00162359
-7.815587e-008,0.00477616
-7.795587e-008,-0.00162359
-7.775587e-008,0.00477616
-7.755587e-008,0.00477616
-7.735587e-008,-0.00802335
-7.715587e-008,-0.00162359
-7.695587e-008,-0.00802335
-7.675587e-008,-0.00162359
-7.655587e-008,-0.00162359
-7.635587e-008,0.00477616
-7.615587e-008,0.00477616
-7.595587e-008,0.00477616
-7.575587e-008,-0.00162359
-7.555587e-008,0.00477616
-7.535587e-008,0.00477616
-7.515587e-008,-0.00162359
-7.495587e-008,-0.00162359
-7.475587e-008,-0.00802335
-7.455587e-008,-0.00802335
-7.435587e-008,-0.00802335
-7.415587e-008,-0.00162359
-7.395587e-008,-0.00162359
-7.375587e-008,-0.00802335
-7.355587e-008,0.00477616
-7.335587e-008,0.00477616
-7.315587e-008,0.0111759
-7.295587e-008,-0.0144231
-7.275587e-008,-0.00802335
-7.255587e-008,0.00477616
-7.235587e-008,0.00477616
-7.215587e-008,0.0111759
-7.195587e-008,-0.00802335
-7.175587e-008,-0.00162359
-7.155587e-008,0.00477616
-7.135587e-008,0.0175757
-7.115587e-008,0.00477616
-7.095587e-008,0.00477616
-7.075587e-008,0.00477616
-7.055587e-008,0.00477616
-7.035587e-008,-0.00162359
-7.015587e-008,-0.00162359
-6.995587e-008,-0.00162359
