LECROYWR104Xi,20088,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,26-Sep-2016 08:51:58,0                 
Time,Ampl
-9.815587e-008,0.0109932
-9.795587e-008,-0.00500614
-9.775587e-008,-0.0210055
-9.755587e-008,-0.00500614
-9.735587e-008,-0.0210055
-9.715587e-008,-0.0210055
-9.695587e-008,-0.0210055
-9.675587e-008,-0.00500614
-9.655587e-008,-0.00500614
-9.635587e-008,-0.00500614
-9.615587e-008,-0.0210055
-9.595587e-008,-0.0210055
-9.575587e-008,-0.00500614
-9.555587e-008,-0.00500614
-9.535587e-008,-0.0210055
-9.515587e-008,-0.00500614
-9.495587e-008,-0.00500614
-9.475587e-008,-0.0210055
-9.455587e-008,-0.0370049
-9.435587e-008,-0.00500614
-9.415587e-008,-0.00500614
-9.395587e-008,-0.00500614
-9.375587e-008,-0.0210055
-9.355587e-008,-0.0210055
-9.335587e-008,-0.00500614
-9.315587e-008,0.0109932
-9.295587e-008,-0.00500614
-9.275587e-008,0.0109932
-9.255587e-008,-0.00500614
-9.235587e-008,-0.00500614
-9.215587e-008,0.0269926
-9.195587e-008,0.0269926
-9.175587e-008,0.0109932
-9.155587e-008,0.0109932
-9.135587e-008,0.0109932
-9.115587e-008,-0.0210055
-9.095587e-008,0.0109932
-9.075587e-008,-0.0210055
-9.055587e-008,-0.0210055
-9.035587e-008,-0.00500614
-9.015587e-008,0.0109932
-8.995587e-008,0.0109932
-8.975587e-008,-0.0210055
-8.955587e-008,-0.00500614
-8.935587e-008,-0.00500614
-8.915587e-008,-0.0530043
-8.895587e-008,-0.00500614
-8.875587e-008,0.0269926
-8.855587e-008,-0.0210055
-8.835587e-008,0.0109932
-8.815587e-008,0.0109932
-8.795587e-008,0.042992
-8.775587e-008,-0.0210055
-8.755587e-008,-0.0210055
-8.735587e-008,-0.0210055
-8.715587e-008,-0.00500614
-8.695587e-008,-0.00500614
-8.675587e-008,-0.00500614
-8.655587e-008,-0.00500614
-8.635587e-008,0.0109932
-8.615587e-008,0.0109932
-8.595587e-008,0.042992
-8.575587e-008,0.0109932
-8.555587e-008,-0.0210055
-8.535587e-008,-0.0210055
-8.515587e-008,-0.00500614
-8.495587e-008,-0.00500614
-8.475587e-008,-0.00500614
-8.455587e-008,-0.00500614
-8.435587e-008,-0.00500614
-8.415587e-008,-0.0210055
-8.395587e-008,-0.00500614
-8.375587e-008,-0.00500614
-8.355587e-008,-0.00500614
-8.335587e-008,0.0109932
-8.315587e-008,-0.0210055
-8.295587e-008,-0.00500614
-8.275587e-008,-0.0370049
-8.255587e-008,0.0109932
-8.235587e-008,0.0109932
-8.215587e-008,-0.00500614
-8.195587e-008,0.0109932
-8.175587e-008,0.0109932
-8.155587e-008,-0.00500614
-8.135587e-008,0.0109932
-8.115587e-008,-0.00500614
-8.095587e-008,0.0109932
-8.075587e-008,0.0109932
-8.055587e-008,-0.00500614
-8.035587e-008,-0.00500614
-8.015587e-008,0.0109932
-7.995587e-008,-0.00500614
-7.975587e-008,-0.0370049
-7.955587e-008,-0.0210055
-7.935587e-008,-0.0210055
-7.915587e-008,-0.00500614
-7.895587e-008,0.0269926
-7.875587e-008,-0.00500614
-7.855587e-008,0.0109932
-7.835587e-008,-0.00500614
-7.815587e-008,0.0269926
-7.795587e-008,0.0109932
-7.775587e-008,-0.0210055
-7.755587e-008,-0.0210055
-7.735587e-008,-0.0210055
-7.715587e-008,-0.00500614
-7.695587e-008,-0.0210055
-7.675587e-008,0.0269926
-7.655587e-008,0.0269926
