LECROYWR104Xi,20088,Waveform
Segments,1,SegmentSize,2502
Segment,TrigTime,TimeSinceSegment1
#1,26-Sep-2016 03:41:35,0                 
Time,Ampl
-1.41838e-008,-0.0210055
-1.39838e-008,-0.0210055
-1.37838e-008,0.0109932
-1.35838e-008,0.0109932
-1.33838e-008,-0.00500614
-1.31838e-008,-0.00500614
-1.29838e-008,0.0109932
-1.27838e-008,0.0109932
-1.25838e-008,-0.00500614
-1.23838e-008,-0.00500614
-1.21838e-008,-0.0210055
-1.19838e-008,-0.00500614
-1.17838e-008,0.0109932
-1.15838e-008,0.0109932
-1.13838e-008,-0.0210055
-1.11838e-008,-0.00500614
-1.09838e-008,-0.00500614
-1.07838e-008,-0.0210055
-1.05838e-008,0.0109932
-1.03838e-008,0.0109932
-1.01838e-008,0.0269926
-9.983798e-009,-0.0210055
-9.783798e-009,-0.00500614
-9.583798e-009,-0.0210055
-9.383798e-009,0.0109932
-9.183798e-009,0.0109932
-8.983798e-009,-0.00500614
-8.783798e-009,0.0109932
-8.583798e-009,-0.00500614
-8.383798e-009,0.0109932
-8.183798e-009,0.0109932
-7.983798e-009,0.042992
-7.783798e-009,-0.0370049
-7.583798e-009,-0.00500614
-7.383798e-009,-0.00500614
-7.183798e-009,0.0109932
-6.983798e-009,0.0269926
-6.783798e-009,-0.00500614
-6.583798e-009,-0.0210055
-6.383798e-009,-0.00500614
-6.183798e-009,-0.0370049
-5.983798e-009,-0.00500614
-5.783798e-009,0.0109932
-5.583798e-009,0.0109932
-5.383798e-009,-0.00500614
-5.183798e-009,0.0109932
-4.983798e-009,0.0109932
-4.783798e-009,0.0109932
-4.583798e-009,0.0109932
-4.383798e-009,-0.00500614
-4.183798e-009,-0.0210055
-3.983798e-009,0.0109932
-3.783798e-009,-0.00500614
-3.583798e-009,-0.0210055
-3.383798e-009,0.0109932
-3.183798e-009,0.0269926
-2.983798e-009,0.0109932
-2.783798e-009,0.0269926
-2.583798e-009,0.0109932
-2.383798e-009,0.0109932
-2.183798e-009,0.0109932
-1.983798e-009,-0.00500614
-1.783798e-009,0.0109932
-1.583798e-009,0.0109932
-1.383798e-009,0.0109932
-1.183798e-009,0.0269926
-9.837982e-010,0.0109932
-7.837982e-010,0.0109932
-5.837982e-010,-0.0370049
-3.837982e-010,-0.00500614
-1.837982e-010,-0.0210055
1.620184e-011,-0.0210055
2.162018e-010,0.0269926
4.162018e-010,-0.00500614
6.162018e-010,0.0109932
8.162018e-010,0.0109932
1.016202e-009,-0.00500614
1.216202e-009,-0.00500614
1.416202e-009,-0.00500614
1.616202e-009,-0.00500614
1.816202e-009,-0.00500614
2.016202e-009,-0.0370049
2.216202e-009,-0.00500614
2.416202e-009,0.0269926
2.616202e-009,-0.0210055
2.816202e-009,0.0109932
3.016202e-009,0.0109932
3.216202e-009,-0.0210055
3.416202e-009,0.0109932
3.616202e-009,0.0109932
3.816202e-009,0.0109932
4.016202e-009,0.0109932
4.216202e-009,0.0109932
4.416202e-009,-0.00500614
4.616202e-009,0.0109932
4.816202e-009,0.0109932
5.016202e-009,-0.00500614
5.216202e-009,0.042992
5.416202e-009,-0.00500614
5.616202e-009,-0.00500614
5.816202e-009,0.0109932
6.016202e-009,-0.00500614
6.216202e-009,0.0109932
6.416202e-009,0.0109932
6.616202e-009,-0.0210055
6.816202e-009,0.0109932
7.016202e-009,0.0269926
7.216202e-009,-0.00500614
7.416202e-009,-0.0210055
7.616202e-009,0.0109932
7.816202e-009,-0.00500614
8.016202e-009,0.042992
8.216202e-009,0.0109932
8.416202e-009,0.0109932
8.616202e-009,0.0269926
8.816202e-009,0.0269926
9.016202e-009,0.0109932
9.216202e-009,0.0109932
9.416202e-009,0.0269926
9.616202e-009,0.0109932
9.816202e-009,-0.00500614
1.00162e-008,-0.00500614
1.02162e-008,-0.00500614
1.04162e-008,0.0109932
1.06162e-008,-0.00500614
1.08162e-008,0.0109932
1.10162e-008,0.0269926
1.12162e-008,0.0109932
1.14162e-008,-0.0210055
1.16162e-008,0.0269926
1.18162e-008,0.0109932
1.20162e-008,0.0269926
1.22162e-008,0.0109932
1.24162e-008,0.0109932
1.26162e-008,0.0269926
1.28162e-008,-0.00500614
1.30162e-008,-0.00500614
1.32162e-008,-0.00500614
1.34162e-008,0.0109932
1.36162e-008,-0.00500614
1.38162e-008,0.0109932
1.40162e-008,0.0269926
1.42162e-008,0.0109932
1.44162e-008,-0.00500614
1.46162e-008,-0.00500614
1.48162e-008,0.0109932
1.50162e-008,-0.00500614
1.52162e-008,-0.0370049
1.54162e-008,0.0109932
1.56162e-008,-0.0210055
1.58162e-008,-0.0210055
1.60162e-008,-0.00500614
1.62162e-008,0.0109932
1.64162e-008,-0.0210055
1.66162e-008,0.0109932
1.68162e-008,0.0109932
1.70162e-008,0.0109932
1.72162e-008,-0.00500614
1.74162e-008,-0.00500614
1.76162e-008,-0.00500614
1.78162e-008,-0.00500614
1.80162e-008,-0.0370049
1.82162e-008,-0.00500614
1.84162e-008,-0.00500614
1.86162e-008,0.0109932
1.88162e-008,0.0109932
1.90162e-008,0.0269926
1.92162e-008,0.0109932
1.94162e-008,0.0109932
1.96162e-008,0.0109932
1.98162e-008,0.0109932
2.00162e-008,0.042992
2.02162e-008,0.0109932
2.04162e-008,-0.00500614
2.06162e-008,0.0109932
2.08162e-008,-0.00500614
2.10162e-008,-0.00500614
2.12162e-008,0.0109932
2.14162e-008,-0.00500614
2.16162e-008,-0.00500614
2.18162e-008,0.0109932
2.20162e-008,-0.00500614
2.22162e-008,-0.00500614
2.24162e-008,-0.00500614
2.26162e-008,-0.00500614
2.28162e-008,-0.0210055
2.30162e-008,-0.00500614
2.32162e-008,0.0109932
2.34162e-008,-0.00500614
2.36162e-008,-0.00500614
2.38162e-008,0.0269926
2.40162e-008,0.0269926
2.42162e-008,0.0269926
2.44162e-008,-0.00500614
2.46162e-008,-0.00500614
2.48162e-008,0.0269926
2.50162e-008,0.0109932
2.52162e-008,-0.00500614
2.54162e-008,0.0109932
2.56162e-008,0.0269926
2.58162e-008,0.0109932
2.60162e-008,-0.00500614
2.62162e-008,-0.0210055
2.64162e-008,0.0109932
2.66162e-008,-0.00500614
2.68162e-008,-0.00500614
2.70162e-008,-0.00500614
2.72162e-008,0.0109932
2.74162e-008,-0.00500614
2.76162e-008,-0.00500614
2.78162e-008,0.0109932
2.80162e-008,0.0269926
2.82162e-008,0.0269926
2.84162e-008,-0.0210055
2.86162e-008,0.0269926
2.88162e-008,-0.0210055
2.90162e-008,-0.0210055
2.92162e-008,-0.00500614
2.94162e-008,0.0109932
2.96162e-008,0.0109932
2.98162e-008,0.0269926
3.00162e-008,-0.00500614
3.02162e-008,-0.0210055
3.04162e-008,0.0269926
3.06162e-008,0.0109932
3.08162e-008,-0.0210055
3.10162e-008,-0.0210055
3.12162e-008,-0.0210055
3.14162e-008,-0.0210055
3.16162e-008,-0.00500614
3.18162e-008,-0.00500614
3.20162e-008,-0.0210055
3.22162e-008,-0.00500614
3.24162e-008,-0.0210055
3.26162e-008,0.0269926
3.28162e-008,-0.00500614
3.30162e-008,-0.00500614
3.32162e-008,0.0109932
3.34162e-008,0.0109932
3.36162e-008,0.0269926
3.38162e-008,-0.00500614
3.40162e-008,-0.00500614
3.42162e-008,0.0109932
3.44162e-008,0.0269926
3.46162e-008,0.042992
3.48162e-008,-0.00500614
3.50162e-008,-0.0370049
3.52162e-008,-0.00500614
3.54162e-008,-0.00500614
3.56162e-008,0.042992
3.58162e-008,0.0269926
3.60162e-008,0.0109932
3.62162e-008,-0.00500614
3.64162e-008,-0.00500614
3.66162e-008,-0.00500614
3.68162e-008,0.0269926
3.70162e-008,0.0109932
3.72162e-008,-0.0210055
3.74162e-008,0.0269926
3.76162e-008,0.0109932
3.78162e-008,0.0109932
3.80162e-008,0.0109932
3.82162e-008,-0.00500614
3.84162e-008,-0.00500614
3.86162e-008,0.0269926
3.88162e-008,0.0109932
3.90162e-008,0.0109932
3.92162e-008,-0.00500614
3.94162e-008,0.0109932
3.96162e-008,0.0109932
3.98162e-008,0.0109932
4.00162e-008,-0.00500614
4.02162e-008,-0.0210055
4.04162e-008,-0.0210055
4.06162e-008,-0.00500614
4.08162e-008,0.0109932
4.10162e-008,0.0269926
4.12162e-008,0.042992
4.14162e-008,0.0109932
4.16162e-008,0.0109932
4.18162e-008,-0.0210055
4.20162e-008,-0.0210055
4.22162e-008,0.0109932
4.24162e-008,-0.00500614
4.26162e-008,-0.0210055
4.28162e-008,0.0109932
4.30162e-008,0.0109932
4.32162e-008,-0.00500614
4.34162e-008,0.0109932
4.36162e-008,-0.00500614
4.38162e-008,0.0109932
4.40162e-008,0.0109932
4.42162e-008,-0.00500614
4.44162e-008,0.0109932
4.46162e-008,0.0269926
4.48162e-008,-0.00500614
4.50162e-008,-0.00500614
4.52162e-008,-0.00500614
4.54162e-008,-0.00500614
4.56162e-008,-0.00500614
4.58162e-008,0.0109932
4.60162e-008,0.0269926
4.62162e-008,-0.0210055
4.64162e-008,-0.0210055
4.66162e-008,0.0109932
4.68162e-008,-0.00500614
4.70162e-008,0.0269926
4.72162e-008,0.0269926
4.74162e-008,0.0269926
4.76162e-008,-0.00500614
4.78162e-008,0.0109932
4.80162e-008,0.0109932
4.82162e-008,-0.00500614
4.84162e-008,-0.0210055
4.86162e-008,-0.0210055
4.88162e-008,-0.0210055
4.90162e-008,-0.00500614
4.92162e-008,-0.00500614
4.94162e-008,-0.00500614
4.96162e-008,0.0269926
4.98162e-008,-0.00500614
5.00162e-008,-0.00500614
5.02162e-008,0.0269926
5.04162e-008,0.0109932
5.06162e-008,-0.0210055
5.08162e-008,-0.00500614
5.10162e-008,-0.00500614
5.12162e-008,-0.00500614
5.14162e-008,0.0109932
5.16162e-008,0.0109932
5.18162e-008,-0.00500614
5.20162e-008,-0.00500614
5.22162e-008,-0.00500614
5.24162e-008,-0.00500614
5.26162e-008,-0.00500614
5.28162e-008,-0.00500614
5.30162e-008,0.0109932
5.32162e-008,-0.00500614
5.34162e-008,0.0109932
5.36162e-008,0.042992
5.38162e-008,0.0109932
5.40162e-008,0.0269926
5.42162e-008,0.0109932
5.44162e-008,-0.00500614
5.46162e-008,-0.0210055
5.48162e-008,0.042992
5.50162e-008,-0.00500614
5.52162e-008,-0.00500614
5.54162e-008,-0.00500614
5.56162e-008,0.0109932
5.58162e-008,0.0109932
5.60162e-008,0.0109932
5.62162e-008,-0.0210055
5.64162e-008,-0.00500614
5.66162e-008,0.0109932
5.68162e-008,-0.0210055
5.70162e-008,0.0109932
5.72162e-008,0.0109932
5.74162e-008,-0.00500614
5.76162e-008,-0.00500614
5.78162e-008,-0.00500614
5.80162e-008,-0.00500614
5.82162e-008,0.0109932
5.84162e-008,0.0109932
5.86162e-008,-0.00500614
5.88162e-008,0.042992
5.90162e-008,0.0109932
5.92162e-008,-0.00500614
5.94162e-008,0.0109932
5.96162e-008,0.0109932
5.98162e-008,0.0109932
6.00162e-008,-0.00500614
6.02162e-008,0.0269926
6.04162e-008,0.0109932
6.06162e-008,-0.00500614
6.08162e-008,-0.00500614
6.10162e-008,0.0109932
6.12162e-008,-0.00500614
6.14162e-008,0.0269926
6.16162e-008,0.0269926
6.18162e-008,-0.00500614
6.20162e-008,0.0109932
6.22162e-008,0.0109932
6.24162e-008,0.0109932
6.26162e-008,0.0109932
6.28162e-008,0.0109932
6.30162e-008,-0.0210055
6.32162e-008,-0.00500614
6.34162e-008,0.042992
6.36162e-008,0.0109932
6.38162e-008,0.042992
6.40162e-008,-0.00500614
6.42162e-008,-0.00500614
6.44162e-008,-0.00500614
6.46162e-008,-0.00500614
6.48162e-008,0.0269926
6.50162e-008,0.0109932
6.52162e-008,-0.0210055
6.54162e-008,-0.00500614
6.56162e-008,0.0109932
6.58162e-008,-0.00500614
6.60162e-008,0.0109932
6.62162e-008,-0.00500614
6.64162e-008,0.0109932
6.66162e-008,0.0109932
6.68162e-008,0.0109932
6.70162e-008,-0.00500614
6.72162e-008,0.0109932
6.74162e-008,0.0109932
6.76162e-008,0.0269926
6.78162e-008,-0.00500614
6.80162e-008,-0.00500614
6.82162e-008,0.0109932
6.84162e-008,0.0269926
6.86162e-008,0.0109932
6.88162e-008,0.0109932
6.90162e-008,0.0109932
6.92162e-008,-0.0210055
6.94162e-008,0.0109932
6.96162e-008,-0.00500614
6.98162e-008,0.0269926
7.00162e-008,0.0109932
7.02162e-008,0.0269926
7.04162e-008,-0.0210055
7.06162e-008,-0.0210055
7.08162e-008,-0.0210055
7.10162e-008,-0.00500614
7.12162e-008,-0.00500614
7.14162e-008,0.0109932
7.16162e-008,0.0269926
7.18162e-008,0.0109932
7.20162e-008,-0.00500614
7.22162e-008,-0.0210055
7.24162e-008,0.0109932
7.26162e-008,0.0109932
7.28162e-008,0.0269926
7.30162e-008,0.0269926
7.32162e-008,0.0109932
7.34162e-008,-0.0210055
7.36162e-008,-0.00500614
7.38162e-008,-0.00500614
7.40162e-008,0.0109932
7.42162e-008,-0.00500614
7.44162e-008,0.0109932
7.46162e-008,-0.00500614
7.48162e-008,-0.00500614
7.50162e-008,-0.00500614
7.52162e-008,0.0269926
7.54162e-008,-0.00500614
7.56162e-008,-0.0530043
7.58162e-008,-0.00500614
7.60162e-008,0.0109932
7.62162e-008,0.0269926
7.64162e-008,-0.0370049
7.66162e-008,0.0269926
7.68162e-008,0.0109932
7.70162e-008,-0.0210055
7.72162e-008,0.0109932
7.74162e-008,-0.00500614
7.76162e-008,0.0109932
7.78162e-008,-0.00500614
7.80162e-008,-0.0210055
7.82162e-008,0.0269926
7.84162e-008,0.0109932
7.86162e-008,-0.0210055
7.88162e-008,-0.0210055
7.90162e-008,-0.00500614
7.92162e-008,-0.00500614
7.94162e-008,-0.00500614
7.96162e-008,-0.0210055
7.98162e-008,-0.0210055
8.00162e-008,-0.00500614
8.02162e-008,-0.00500614
8.04162e-008,-0.00500614
8.06162e-008,0.0109932
8.08162e-008,0.0269926
8.10162e-008,0.0269926
8.12162e-008,-0.00500614
8.14162e-008,-0.00500614
8.16162e-008,-0.00500614
8.18162e-008,-0.00500614
8.20162e-008,0.0109932
8.22162e-008,-0.00500614
8.24162e-008,-0.0210055
8.26162e-008,-0.00500614
8.28162e-008,-0.00500614
8.30162e-008,-0.00500614
8.32162e-008,0.0109932
8.34162e-008,-0.00500614
8.36162e-008,0.0109932
8.38162e-008,-0.0210055
8.40162e-008,-0.00500614
8.42162e-008,-0.0210055
8.44162e-008,-0.00500614
8.46162e-008,-0.00500614
8.48162e-008,0.0109932
8.50162e-008,0.0269926
8.52162e-008,0.0109932
8.54162e-008,-0.0210055
8.56162e-008,0.0109932
8.58162e-008,0.0109932
8.60162e-008,0.0109932
8.62162e-008,0.0109932
8.64162e-008,0.0269926
8.66162e-008,0.0109932
8.68162e-008,-0.0210055
8.70162e-008,-0.00500614
8.72162e-008,-0.00500614
8.74162e-008,0.0109932
8.76162e-008,0.0109932
8.78162e-008,0.042992
8.80162e-008,-0.00500614
8.82162e-008,0.0109932
8.84162e-008,-0.00500614
8.86162e-008,0.0109932
8.88162e-008,0.0109932
8.90162e-008,0.0109932
8.92162e-008,0.0109932
8.94162e-008,0.0109932
8.96162e-008,0.0109932
8.98162e-008,-0.00500614
9.00162e-008,0.0109932
9.02162e-008,0.0269926
9.04162e-008,0.0109932
9.06162e-008,-0.0210055
9.08162e-008,-0.0370049
9.10162e-008,-0.00500614
9.12162e-008,-0.00500614
9.14162e-008,-0.0210055
9.16162e-008,0.0109932
9.18162e-008,0.0109932
9.20162e-008,0.0269926
9.22162e-008,0.0109932
9.24162e-008,-0.00500614
9.26162e-008,0.0109932
9.28162e-008,-0.00500614
9.30162e-008,-0.00500614
9.32162e-008,0.0109932
9.34162e-008,-0.0210055
9.36162e-008,-0.00500614
9.38162e-008,-0.00500614
9.40162e-008,-0.00500614
9.42162e-008,-0.00500614
9.44162e-008,-0.00500614
9.46162e-008,0.0109932
9.48162e-008,-0.0210055
9.50162e-008,0.0109932
9.52162e-008,0.0109932
9.54162e-008,-0.00500614
9.56162e-008,-0.00500614
9.58162e-008,0.0269926
9.60162e-008,0.0109932
9.62162e-008,0.0269926
9.64162e-008,-0.0210055
9.66162e-008,0.0109932
9.68162e-008,0.0269926
9.70162e-008,0.0109932
9.72162e-008,-0.00500614
9.74162e-008,-0.00500614
9.76162e-008,-0.00500614
9.78162e-008,-0.00500614
9.80162e-008,-0.00500614
9.82162e-008,0.0109932
9.84162e-008,-0.00500614
9.86162e-008,-0.0210055
9.88162e-008,-0.00500614
9.90162e-008,-0.0370049
9.92162e-008,0.042992
9.94162e-008,-0.00500614
9.96162e-008,-0.0210055
9.98162e-008,-0.00500614
1.000162e-007,0.0109932
1.002162e-007,0.0109932
1.004162e-007,0.0109932
1.006162e-007,0.0109932
1.008162e-007,0.0269926
1.010162e-007,-0.0210055
1.012162e-007,-0.00500614
1.014162e-007,0.0109932
1.016162e-007,-0.00500614
1.018162e-007,-0.00500614
1.020162e-007,-0.00500614
1.022162e-007,0.042992
1.024162e-007,0.0269926
1.026162e-007,-0.00500614
1.028162e-007,0.0109932
1.030162e-007,0.0109932
1.032162e-007,0.0269926
1.034162e-007,0.0269926
1.036162e-007,0.0109932
1.038162e-007,-0.00500614
1.040162e-007,0.0109932
1.042162e-007,-0.00500614
1.044162e-007,-0.00500614
1.046162e-007,-0.00500614
1.048162e-007,-0.00500614
1.050162e-007,0.0109932
1.052162e-007,0.0269926
1.054162e-007,0.0109932
1.056162e-007,0.0109932
1.058162e-007,-0.00500614
1.060162e-007,0.0109932
1.062162e-007,-0.0210055
1.064162e-007,0.0269926
1.066162e-007,-0.00500614
1.068162e-007,-0.0210055
1.070162e-007,0.042992
1.072162e-007,-0.00500614
1.074162e-007,0.0109932
1.076162e-007,-0.00500614
1.078162e-007,-0.00500614
1.080162e-007,0.0269926
1.082162e-007,0.0109932
1.084162e-007,-0.00500614
1.086162e-007,-0.00500614
1.088162e-007,0.0109932
1.090162e-007,0.0109932
1.092162e-007,-0.00500614
1.094162e-007,0.0269926
1.096162e-007,0.042992
1.098162e-007,-0.0210055
1.100162e-007,0.0109932
1.102162e-007,0.0109932
1.104162e-007,0.0269926
1.106162e-007,-0.0210055
1.108162e-007,-0.0210055
1.110162e-007,-0.00500614
1.112162e-007,-0.0370049
1.114162e-007,0.0109932
1.116162e-007,-0.00500614
1.118162e-007,0.0269926
1.120162e-007,-0.00500614
1.122162e-007,-0.00500614
1.124162e-007,0.0109932
1.126162e-007,-0.00500614
1.128162e-007,0.0109932
1.130162e-007,0.0269926
1.132162e-007,0.0109932
1.134162e-007,0.0109932
1.136162e-007,-0.0370049
1.138162e-007,-0.00500614
1.140162e-007,0.0109932
1.142162e-007,-0.00500614
1.144162e-007,0.0109932
1.146162e-007,0.0109932
1.148162e-007,-0.00500614
1.150162e-007,0.0109932
1.152162e-007,0.0109932
1.154162e-007,-0.00500614
1.156162e-007,0.0109932
1.158162e-007,0.0109932
1.160162e-007,0.0109932
1.162162e-007,-0.0210055
1.164162e-007,-0.0210055
1.166162e-007,-0.00500614
1.168162e-007,-0.00500614
1.170162e-007,-0.00500614
1.172162e-007,0.0109932
1.174162e-007,-0.00500614
1.176162e-007,-0.00500614
1.178162e-007,0.0109932
1.180162e-007,0.0269926
1.182162e-007,0.042992
1.184162e-007,0.0109932
1.186162e-007,-0.00500614
1.188162e-007,-0.0210055
1.190162e-007,0.0109932
1.192162e-007,-0.00500614
1.194162e-007,0.0269926
1.196162e-007,0.0109932
1.198162e-007,-0.00500614
1.200162e-007,-0.0210055
1.202162e-007,0.0269926
1.204162e-007,0.0109932
1.206162e-007,0.0109932
1.208162e-007,0.0269926
1.210162e-007,0.0269926
1.212162e-007,-0.00500614
1.214162e-007,0.0109932
1.216162e-007,0.0109932
1.218162e-007,-0.00500614
1.220162e-007,-0.00500614
1.222162e-007,0.0109932
1.224162e-007,-0.00500614
1.226162e-007,-0.00500614
1.228162e-007,-0.0210055
1.230162e-007,-0.0210055
1.232162e-007,0.0109932
1.234162e-007,0.0109932
1.236162e-007,-0.00500614
1.238162e-007,0.0109932
1.240162e-007,-0.00500614
1.242162e-007,-0.00500614
1.244162e-007,0.0269926
1.246162e-007,0.0109932
1.248162e-007,-0.0210055
1.250162e-007,-0.0370049
1.252162e-007,-0.00500614
1.254162e-007,0.0109932
1.256162e-007,0.042992
1.258162e-007,0.0269926
1.260162e-007,0.0109932
1.262162e-007,0.042992
1.264162e-007,-0.00500614
1.266162e-007,-0.00500614
1.268162e-007,-0.0370049
1.270162e-007,-0.00500614
1.272162e-007,0.0109932
1.274162e-007,-0.0210055
1.276162e-007,0.0109932
1.278162e-007,-0.00500614
1.280162e-007,0.0269926
1.282162e-007,0.0109932
1.284162e-007,-0.00500614
1.286162e-007,0.0269926
1.288162e-007,0.0109932
1.290162e-007,-0.00500614
1.292162e-007,-0.00500614
1.294162e-007,0.042992
1.296162e-007,0.0109932
1.298162e-007,0.0109932
1.300162e-007,-0.00500614
1.302162e-007,0.0109932
1.304162e-007,-0.00500614
1.306162e-007,-0.0210055
1.308162e-007,-0.00500614
1.310162e-007,0.0109932
1.312162e-007,-0.00500614
1.314162e-007,-0.00500614
1.316162e-007,0.0269926
1.318162e-007,-0.0210055
1.320162e-007,-0.00500614
1.322162e-007,0.042992
1.324162e-007,0.0269926
1.326162e-007,0.0109932
1.328162e-007,-0.00500614
1.330162e-007,-0.00500614
1.332162e-007,-0.00500614
1.334162e-007,-0.0210055
1.336162e-007,-0.00500614
1.338162e-007,-0.00500614
1.340162e-007,0.0269926
1.342162e-007,0.0109932
1.344162e-007,0.0109932
1.346162e-007,-0.0210055
1.348162e-007,-0.0210055
1.350162e-007,0.0269926
1.352162e-007,0.0109932
1.354162e-007,-0.0210055
1.356162e-007,-0.00500614
1.358162e-007,-0.0370049
1.360162e-007,0.0109932
1.362162e-007,-0.0210055
1.364162e-007,-0.0210055
1.366162e-007,0.0109932
1.368162e-007,0.0109932
1.370162e-007,-0.00500614
1.372162e-007,-0.00500614
1.374162e-007,0.0109932
1.376162e-007,-0.0210055
1.378162e-007,-0.0210055
1.380162e-007,-0.0370049
1.382162e-007,0.0109932
1.384162e-007,-0.00500614
