LECROYWR104Xi,20088,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,25-Sep-2016 22:13:30,0                 
Time,Ampl
-9.160315e-007,0.0210147
-9.158315e-007,0.00501536
-9.156315e-007,-0.010984
-9.154315e-007,0.0210147
-9.152315e-007,-0.0269834
-9.150315e-007,-0.0269834
-9.148315e-007,-0.0269834
-9.146315e-007,0.0210147
-9.144315e-007,0.00501536
-9.142315e-007,0.00501536
-9.140315e-007,-0.0269834
-9.138315e-007,-0.010984
-9.136315e-007,0.00501536
-9.134315e-007,-0.0269834
-9.132315e-007,0.00501536
-9.130315e-007,-0.0269834
-9.128315e-007,-0.010984
-9.126315e-007,-0.010984
-9.124315e-007,0.00501536
-9.122315e-007,0.00501536
-9.120315e-007,-0.010984
-9.118315e-007,-0.010984
-9.116315e-007,0.0370141
-9.114315e-007,0.0210147
-9.112315e-007,0.00501536
-9.110315e-007,-0.0269834
-9.108315e-007,-0.010984
-9.106315e-007,-0.010984
-9.104315e-007,0.00501536
-9.102315e-007,0.00501536
-9.100315e-007,-0.010984
-9.098315e-007,0.00501536
-9.096315e-007,0.00501536
-9.094315e-007,-0.0269834
-9.092315e-007,-0.010984
-9.090315e-007,0.00501536
-9.088315e-007,-0.0269834
-9.086315e-007,-0.010984
-9.084315e-007,0.00501536
-9.082315e-007,-0.010984
-9.080315e-007,-0.010984
-9.078315e-007,-0.010984
-9.076315e-007,-0.010984
-9.074315e-007,-0.010984
-9.072315e-007,-0.010984
-9.070315e-007,-0.010984
-9.068315e-007,-0.010984
-9.066315e-007,-0.010984
-9.064315e-007,-0.010984
-9.062315e-007,-0.0429828
-9.060315e-007,-0.0269834
-9.058315e-007,0.00501536
-9.056315e-007,-0.010984
-9.054315e-007,-0.0269834
-9.052315e-007,-0.010984
-9.050315e-007,-0.010984
-9.048315e-007,-0.010984
-9.046315e-007,0.0210147
-9.044315e-007,-0.010984
-9.042315e-007,0.00501536
-9.040315e-007,0.00501536
-9.038315e-007,0.0210147
-9.036315e-007,0.00501536
-9.034315e-007,0.0210147
-9.032315e-007,0.0210147
-9.030315e-007,-0.0269834
-9.028315e-007,-0.0269834
-9.026315e-007,0.00501536
-9.024315e-007,-0.010984
-9.022315e-007,-0.010984
-9.020315e-007,-0.0429828
-9.018315e-007,-0.0269834
-9.016315e-007,-0.010984
-9.014315e-007,-0.010984
-9.012315e-007,-0.010984
-9.010315e-007,-0.010984
-9.008315e-007,-0.0269834
-9.006315e-007,-0.0269834
-9.004315e-007,-0.010984
-9.002315e-007,-0.0269834
-9.000315e-007,-0.010984
-8.998315e-007,0.00501536
-8.996315e-007,-0.0269834
-8.994315e-007,0.00501536
-8.992315e-007,0.0210147
-8.990315e-007,0.0210147
-8.988315e-007,-0.010984
-8.986315e-007,-0.0269834
-8.984315e-007,0.00501536
-8.982315e-007,0.00501536
-8.980315e-007,0.0210147
-8.978315e-007,0.00501536
-8.976315e-007,-0.0269834
-8.974315e-007,-0.0269834
-8.972315e-007,-0.010984
-8.970315e-007,-0.0269834
-8.968315e-007,-0.010984
-8.966315e-007,-0.0269834
-8.964315e-007,-0.010984
-8.962315e-007,0.00501536
-8.960315e-007,-0.010984
-8.958315e-007,-0.0269834
-8.956315e-007,-0.010984
-8.954315e-007,0.0210147
-8.952315e-007,0.0210147
-8.950315e-007,0.0210147
-8.948315e-007,-0.010984
-8.946315e-007,-0.0269834
-8.944315e-007,-0.010984
-8.942315e-007,0.00501536
-8.940315e-007,0.0210147
-8.938315e-007,0.00501536
-8.936315e-007,0.0210147
-8.934315e-007,0.00501536
-8.932315e-007,-0.010984
-8.930315e-007,-0.010984
-8.928315e-007,-0.0429828
-8.926315e-007,0.00501536
-8.924315e-007,0.00501536
-8.922315e-007,-0.010984
-8.920315e-007,0.00501536
-8.918315e-007,0.0210147
-8.916315e-007,0.0210147
-8.914315e-007,0.00501536
-8.912315e-007,-0.010984
-8.910315e-007,-0.0429828
-8.908315e-007,-0.0269834
-8.906315e-007,-0.0269834
-8.904315e-007,-0.0269834
-8.902315e-007,0.00501536
-8.900315e-007,0.00501536
-8.898315e-007,-0.010984
-8.896315e-007,-0.0269834
-8.894315e-007,-0.0269834
-8.892315e-007,-0.0269834
-8.890315e-007,0.00501536
-8.888315e-007,-0.010984
-8.886315e-007,0.00501536
-8.884315e-007,-0.0269834
-8.882315e-007,-0.010984
-8.880315e-007,0.00501536
-8.878315e-007,0.00501536
-8.876315e-007,-0.010984
-8.874315e-007,-0.010984
-8.872315e-007,0.0210147
-8.870315e-007,-0.010984
-8.868315e-007,-0.010984
-8.866315e-007,-0.010984
-8.864315e-007,-0.0269834
-8.862315e-007,-0.010984
-8.860315e-007,-0.010984
-8.858315e-007,-0.0269834
